Date,DBC,EEM,EFA,GLD,IEF,LQD,QQQ,SPY,TLT,VNQ
2016-11-08,12.461750030517578,30.095523834228516,42.83359146118164,121.63999938964844,86.97132873535156,84.8833999633789,109.55342864990234,182.8489532470703,98.1985092163086,54.60582733154297
2016-11-09,12.520931243896484,29.115633010864258,42.870819091796875,121.55999755859375,85.64686584472656,83.63614654541016,110.0585708618164,184.78753662109375,94.03173065185547,53.779510498046875
2016-11-10,12.419477462768555,28.288345336914062,42.751651763916016,119.75,85.13138580322266,83.56568908691406,108.28118896484375,185.24868774414062,92.64282989501953,52.878658294677734
2016-11-11,12.182754516601562,27.750205993652344,42.49098205566406,117.0999984741211,84.9569320678711,83.20626831054688,108.32794952392578,184.82171630859375,92.1219711303711,53.19701385498047
2016-11-14,12.157392501831055,27.54941177368164,42.26008987426758,116.11000061035156,84.46511840820312,82.77645111083984,107.23342895507812,184.9668731689453,91.57091522216797,54.45682907104492
2016-11-15,12.427932739257812,28.10361099243164,42.446292877197266,117.12000274658203,84.46511840820312,83.03012084960938,108.72085571289062,186.4100799560547,92.02381896972656,54.00302505493164
2016-11-16,12.27575397491455,27.870689392089844,41.99940490722656,116.7699966430664,84.54447174072266,83.14995574951172,109.36634063720703,186.05995178222656,92.85417175292969,53.84724426269531
2016-11-17,12.301116943359375,27.910844802856445,42.31967544555664,116.16999816894531,84.1717300415039,82.62142181396484,110.16148376464844,187.01649475097656,91.48788452148438,53.29860305786133
2016-11-18,12.402569770812988,27.78234100341797,41.85789489746094,115.1500015258789,83.79898071289062,82.15631866455078,109.74987030029297,186.59800720214844,91.22368621826172,53.45438766479492
2016-11-21,12.749198913574219,28.055423736572266,42.21540069580078,115.58000183105469,83.87030792236328,82.24087524414062,110.89115905761719,188.00711059570312,91.45014953613281,53.29181671142578
2016-11-22,12.732290267944336,28.481107711791992,42.31967544555664,115.54000091552734,83.94963073730469,82.45230102539062,111.2279052734375,188.37432861328125,91.4199447631836,54.226539611816406
2016-11-23,12.783016204833984,28.17589569091797,42.170719146728516,113.25,83.64828491210938,82.14928436279297,110.77888488769531,188.476806640625,91.0651626586914,53.996246337890625
2016-11-25,12.690018653869629,28.31244468688965,42.297325134277344,112.61000061035156,83.57687377929688,82.15631866455078,111.13436126708984,189.1770477294922,91.2010498046875,54.30781173706055
2016-11-28,12.732290267944336,28.42489242553711,42.07388687133789,113.80000305175781,83.95761108398438,82.5298080444336,110.88180541992188,188.28887939453125,91.87285614013672,54.55842590332031
2016-11-29,12.478660583496094,28.465045928955078,42.342010498046875,113.2699966430664,84.0447998046875,82.64253997802734,111.26531982421875,188.65611267089844,92.25785827636719,55.079952239990234
2016-11-30,12.859106063842773,28.513240814208984,42.297325134277344,111.75,83.48168182373047,82.33251190185547,109.91826629638672,188.20352172851562,90.76319885253906,54.450050354003906
2016-12-01,13.095829010009766,28.17589569091797,42.13347244262695,111.54000091552734,83.16324615478516,81.87112426757812,108.01924896240234,187.51171875,89.80489349365234,53.65081024169922
2016-12-02,13.188825607299805,28.208023071289062,42.23774337768555,112.13999938964844,83.53649139404297,82.2455825805664,108.23439025878906,187.60569763183594,90.46294403076172,54.18589782714844
2016-12-05,13.256461143493652,28.440954208374023,42.65483856201172,111.54000091552734,83.50474548339844,82.42224884033203,109.07633209228516,188.73297119140625,90.36461639404297,54.58552932739258
2016-12-06,13.197279930114746,28.59356117248535,42.9453125,111.43000030517578,83.53649139404297,82.4151840209961,109.33824157714844,189.330810546875,90.29656982421875,54.93773651123047
2016-12-07,13.095829010009766,29.075475692749023,43.58583450317383,111.83000183105469,83.81448364257812,82.76138305664062,110.72276306152344,191.807373046875,91.06806182861328,56.03499221801758
2016-12-08,13.12119197845459,29.2039852142334,43.54859924316406,111.56999969482422,83.49677276611328,82.42224884033203,110.9192123413086,192.277099609375,89.9940185546875,56.42106246948242
2016-12-09,13.188825607299805,29.051372528076172,43.734798431396484,110.4000015258789,83.06792449951172,82.10430145263672,111.7891845703125,193.43846130371094,88.87458801269531,56.360111236572266
2016-12-12,13.273370742797852,28.858604431152344,43.541141510009766,110.81999969482422,83.08380126953125,82.02655792236328,111.2840347290039,193.21641540527344,89.04094696044922,56.73263168334961
2016-12-13,13.307188034057617,29.179885864257812,44.01036834716797,110.44999694824219,83.1314697265625,82.2102279663086,112.68726348876953,194.50604248046875,89.35862731933594,56.705543518066406
2016-12-14,13.18037223815918,28.31244468688965,43.362396240234375,108.83000183105469,82.44051361083984,81.68740844726562,112.45337677001953,192.9004669189453,88.36019134521484,55.46603012084961
2016-12-15,13.16346263885498,28.360631942749023,43.26557540893555,107.33999633789062,82.21013641357422,81.74395751953125,112.63111877441406,193.69468688964844,88.80648040771484,55.140933990478516
2016-12-16,13.222643852233887,28.23212432861328,43.29536437988281,108.05000305175781,82.31339263916016,81.68037414550781,112.21358489990234,193.31588745117188,88.6022720336914,55.967262268066406
2016-12-19,13.146553993225098,28.039363861083984,43.228336334228516,108.58999633789062,82.69462585449219,82.07601928710938,112.67333984375,193.73675537109375,89.55525970458984,56.570068359375
2016-12-20,13.205735206604004,28.135744094848633,43.37730026245117,107.79000091552734,82.51992797851562,82.02655792236328,113.10493469238281,194.48416137695312,89.10899353027344,56.69877243041992
2016-12-21,13.129645347595215,28.018756866455078,43.38932800292969,107.8499984741211,82.65493774414062,82.28799438476562,113.02052307128906,193.94296264648438,89.5023193359375,55.83856201171875
2016-12-22,13.112738609313965,27.685688018798828,43.291507720947266,107.58999633789062,82.61915588378906,82.29367065429688,112.70148468017578,193.60792541503906,89.34233093261719,55.74520492553711
2016-12-23,13.138099670410156,27.848159790039062,43.40437698364258,107.93000030517578,82.69867706298828,82.42118835449219,112.77658081054688,193.8914337158203,89.52430725097656,55.89043045043945
2016-12-27,13.341005325317383,27.97001838684082,43.35171127319336,108.55999755859375,82.57935333251953,82.27240753173828,113.35826873779297,194.3724822998047,89.23615264892578,56.007972717285156
2016-12-28,13.349459648132324,28.181228637695312,43.186161041259766,108.86000061035156,82.88166046142578,82.57707214355469,112.47633361816406,192.76609802246094,89.88838195800781,55.66912841796875
2016-12-29,13.36637020111084,28.644283294677734,43.291507720947266,110.29000091552734,83.1362075805664,82.89592742919922,112.31681060791016,192.72317504882812,90.20686340332031,56.360679626464844
2016-12-30,13.391732215881348,28.441192626953125,43.4420051574707,109.61000061035156,83.38282012939453,83.02344512939453,111.16278839111328,192.01873779296875,90.34333038330078,57.072975158691406
2017-01-03,13.231098175048828,28.78238868713379,43.71290969848633,110.47000122070312,83.34298706054688,83.09427642822266,112.15731811523438,193.4876708984375,90.73011779785156,57.25967025756836
2017-01-04,13.332551002502441,29.001728057861328,44.20956802368164,110.86000061035156,83.43849182128906,83.37770080566406,112.76717376708984,194.63877868652344,91.07898712158203,58.09645462036133
2017-01-05,13.400186538696289,29.318559646606445,44.585819244384766,112.58000183105469,83.97942352294922,83.82402038574219,113.4051742553711,194.48416137695312,92.50471496582031,58.28317642211914
2017-01-06,13.38327693939209,29.196701049804688,44.435302734375,111.75,83.59754943847656,83.38479614257812,114.39971923828125,195.17996215820312,91.6552963256836,58.29008483886719
2017-01-09,13.18037223815918,29.172327041625977,44.36758804321289,112.66999816894531,83.915771484375,83.54772186279297,114.7750244140625,194.53564453125,92.3909683227539,57.76449966430664
2017-01-10,13.12119197845459,29.342927932739258,44.375118255615234,113.1500015258789,83.87600708007812,83.49813842773438,115.0283203125,194.53564453125,92.33027648925781,57.27351760864258
2017-01-11,13.26491641998291,29.692251205444336,44.6083869934082,113.5,83.971435546875,83.625732421875,115.33795166015625,195.08544921875,92.6412353515625,56.92081832885742
2017-01-12,13.459366798400879,29.822221755981445,44.67611312866211,113.91000366210938,84.01917266845703,83.61859893798828,115.15966033935547,194.59580993652344,92.43648529052734,57.21128845214844
2017-01-13,13.434003829956055,29.797853469848633,44.841670989990234,114.20999908447266,83.83626556396484,83.44853210449219,115.55375671386719,195.04249572753906,91.9966049194336,57.1283073425293
2017-01-17,13.425549507141113,29.781606674194336,44.67611312866211,115.8499984741211,84.25782775878906,83.80986785888672,115.20660400390625,194.3553009033203,92.9596939086914,57.570884704589844
2017-01-18,13.307188034057617,29.619136810302734,44.54819107055664,114.87000274658203,83.66118621826172,83.25723266601562,115.44115447998047,194.78475952148438,91.76910400390625,57.66770935058594
2017-01-19,13.26491641998291,29.529773712158203,44.435302734375,114.7699966430664,83.34298706054688,82.97383117675781,115.38487243652344,194.06329345703125,91.13963317871094,57.07987594604492
2017-01-20,13.417094230651855,29.586639404296875,44.691165924072266,115.05000305175781,83.38282012939453,83.12263488769531,115.63819122314453,194.7762451171875,90.95761108398438,57.49480438232422
2017-01-23,13.417094230651855,30.02532386779785,44.80404281616211,115.79000091552734,83.82032012939453,83.50525665283203,115.73197174072266,194.2694091796875,91.86769104003906,57.97889709472656
2017-01-24,13.450911521911621,30.212169647216797,44.91692352294922,115.2699966430664,83.50211334228516,83.25723266601562,116.51074981689453,195.51498413085938,91.23825073242188,57.99272537231445
2017-01-25,13.36637020111084,30.545236587524414,45.38347244262695,114.31999969482422,83.08843231201172,82.93843841552734,117.68356323242188,197.20729064941406,90.0931167602539,57.612369537353516
2017-01-26,13.425549507141113,30.415260314941406,45.20286178588867,113.26000213623047,83.19982147216797,83.03758239746094,117.8055191040039,197.0010528564453,90.39641571044922,57.501712799072266
2017-01-27,13.315642356872559,30.439638137817383,45.127620697021484,113.48999786376953,83.30323791503906,83.13681030273438,118.03071594238281,196.69183349609375,90.72256469726562,56.941566467285156
2017-01-30,13.23955249786377,30.27715301513672,44.80404281616211,113.97000122070312,83.2793960571289,82.9950942993164,117.11121368408203,195.4720458984375,90.44954681396484,56.5543212890625
2017-01-31,13.315642356872559,30.334035873413086,44.87176513671875,115.55000305175781,83.56571197509766,83.14387512207031,116.87665557861328,195.45489501953125,91.07898712158203,56.96232986450195
2017-02-01,13.459366798400879,30.350269317626953,45.0523681640625,115.19999694824219,83.40562438964844,83.04161071777344,117.68356323242188,195.5321807861328,90.51583099365234,56.27768325805664
2017-02-02,13.459366798400879,30.480247497558594,45.07494354248047,115.83999633789062,83.4374771118164,83.06289672851562,117.5803451538086,195.6610565185547,90.47779083251953,56.9484977722168
2017-02-03,13.450911521911621,30.66710090637207,45.25554275512695,116.12999725341797,83.5012435913086,83.1552505493164,117.91812133789062,197.0097198486328,90.43982696533203,57.25967025756836
2017-02-06,13.36637020111084,30.593994140625,44.931968688964844,117.69999694824219,83.89957427978516,83.4180908203125,118.05884552001953,196.65750122070312,90.98705291748047,57.162879943847656
2017-02-07,13.307188034057617,30.439638137817383,44.88681411743164,117.45999908447266,84.0509262084961,83.56017303466797,118.49046325683594,196.6660614013672,91.65579986572266,56.96232986450195
2017-02-08,13.357914924621582,30.62647819519043,44.96207046508789,118.19000244140625,84.39354705810547,83.8515396118164,118.68748474121094,196.923828125,92.90223693847656,57.411834716796875
2017-02-09,13.425549507141113,30.76458168029785,45.15019226074219,117.29000091552734,83.89157104492188,83.517578125,119.11907196044922,198.09207153320312,91.83061218261719,57.550132751464844
2017-02-10,13.5692720413208,31.048908233642578,45.25554275512695,117.5999984741211,83.83586883544922,83.49623107910156,119.51310729980469,198.873779296875,91.77742004394531,57.95813751220703
2017-02-13,13.417094230651855,31.146392822265625,45.43614959716797,116.80000305175781,83.70840454101562,83.46072387695312,120.18865966796875,199.95611572265625,91.48859405517578,57.97889709472656
2017-02-14,13.434003829956055,31.178890228271484,45.36841583251953,116.93000030517578,83.40562438964844,83.26180267333984,120.59210205078125,200.75506591796875,90.8274154663086,57.674598693847656
2017-02-15,13.450911521911621,31.430727005004883,45.54149627685547,117.44999694824219,83.24630737304688,83.19788360595703,121.30517578125,201.8030548095703,90.40943145751953,57.480960845947266
2017-02-16,13.36637020111084,31.317005157470703,45.646846771240234,118.08000183105469,83.58092498779297,83.43230438232422,121.26763153076172,201.63124084472656,90.90343475341797,57.819847106933594
2017-02-17,13.341005325317383,31.187021255493164,45.52643966674805,117.68000030517578,83.80397033691406,83.64542388916016,121.79305267333984,201.94911193847656,91.44302368164062,57.930477142333984
2017-02-21,13.324097633361816,31.528215408325195,45.676937103271484,117.75,83.76412963867188,83.68095397949219,122.39354705810547,203.15174865722656,91.28343200683594,58.670413970947266
2017-02-22,13.256461143493652,31.625701904296875,45.676937103271484,117.91000366210938,83.89957427978516,83.74488067626953,122.44043731689453,202.97137451171875,91.43544006347656,58.47679901123047
2017-02-23,13.298734664916992,31.63382339477539,45.77477264404297,118.94000244140625,84.12263488769531,83.95804595947266,121.9806900024414,203.10874938964844,91.70903015136719,58.78107833862305
2017-02-24,13.273370742797852,31.260129928588867,45.443668365478516,119.69999694824219,84.51302337646484,84.3842544555664,122.21527862548828,203.3665008544922,92.72743225097656,59.057682037353516
2017-02-27,13.23955249786377,31.162643432617188,45.47377014160156,119.12000274658203,84.21024322509766,84.18535614013672,122.36537170410156,203.68434143066406,92.18021392822266,59.36886978149414
2017-02-28,13.29028034210205,30.862064361572266,45.40604019165039,119.2300033569336,84.17045593261719,84.2422103881836,121.99012756347656,203.134521484375,92.52225494384766,58.960872650146484
2017-03-01,13.349459648132324,31.341373443603516,45.880123138427734,119.05999755859375,83.58403778076172,83.7442398071289,123.3223648071289,205.97793579101562,90.97187042236328,58.78107833862305
2017-03-02,13.138099670410156,30.788949966430664,45.57911682128906,117.58000183105469,83.3447265625,83.61605072021484,122.70315551757812,204.6808624267578,90.6444091796875,58.46295928955078
2017-03-03,13.205735206604004,31.024532318115234,45.85002136230469,117.51000213623047,83.4245376586914,83.70153045654297,122.9283676147461,204.8096466064453,90.88050079345703,58.23476028442383
2017-03-06,13.188825607299805,31.040788650512695,45.70704650878906,116.72000122070312,83.4085922241211,83.55192565917969,122.6562271118164,204.19976806640625,90.44644927978516,57.97197341918945
2017-03-07,13.129645347595215,31.073278427124023,45.54902267456055,115.77999877929688,83.28887939453125,83.13874816894531,122.44983673095703,203.58987426757812,90.1723403930664,57.69534683227539
2017-03-08,12.833742141723633,30.78082275390625,45.38347244262695,115.05999755859375,83.00965118408203,82.88228607177734,122.66561889648438,203.2118682861328,89.68505096435547,56.630374908447266
2017-03-09,12.723836898803711,30.53711700439453,45.556541442871094,114.47000122070312,82.77830505371094,82.43348693847656,122.75943756103516,203.46958923339844,88.96926879882812,55.77979278564453
2017-03-10,12.605474472045898,30.878318786621094,45.94032287597656,114.72000122070312,82.95381927490234,82.64012145996094,123.27545166015625,204.18260192871094,89.28144073486328,55.60690689086914
2017-03-13,12.588565826416016,31.308876037597656,46.18111801147461,114.73999786376953,82.74642181396484,82.36231994628906,123.48188018798828,204.28567504882812,88.71795654296875,55.74520492553711
2017-03-14,12.537839889526367,31.13015365600586,45.827449798583984,114.12000274658203,82.83415222167969,82.43348693847656,123.18164825439453,203.5039825439453,89.14433288574219,55.731388092041016
2017-03-15,12.647747039794922,31.94252586364746,46.48212814331055,116.25,83.56015014648438,83.14588928222656,123.94161224365234,205.26495361328125,90.2332534790039,56.85860061645508
2017-03-16,12.630838394165039,32.137489318847656,46.7078742980957,116.7300033569336,83.3287582397461,83.02479553222656,123.85717010498047,204.86117553710938,89.7763671875,56.74794006347656
2017-03-17,12.673110008239746,32.080631256103516,46.828277587890625,116.98999786376953,83.55216217041016,83.21713256835938,123.81394958496094,204.50144958496094,90.33988189697266,57.010738372802734
2017-03-20,12.664654731750488,32.45431900024414,46.73044967651367,117.51000213623047,83.75160217285156,83.40946197509766,123.92677307128906,204.27711486816406,90.72819519042969,56.96232986450195
2017-03-21,12.597020149230957,32.09687042236328,46.51974868774414,118.54000091552734,84.03083801269531,83.61605072021484,122.04637145996094,201.65431213378906,91.4820556640625,56.7133674621582
2017-03-22,12.588565826416016,32.25122833251953,46.52727508544922,118.83000183105469,84.19037628173828,83.8297348022461,122.87374877929688,202.12884521484375,91.84754180908203,56.68202590942383
2017-03-23,12.563202857971191,32.25934982299805,46.63262176513672,118.66999816894531,84.10263061523438,83.77275085449219,122.5634765625,201.91311645507812,91.71810150146484,57.0999755859375
2017-03-24,12.605474472045898,32.3405876159668,46.76055145263672,118.86000061035156,84.15049743652344,83.85823059082031,122.81733703613281,201.7664794921875,92.04556274414062,57.03726577758789
2017-03-27,12.588565826416016,32.25122833251953,46.88094711303711,119.52999877929688,84.35787200927734,84.03631591796875,123.0147705078125,201.55941772460938,92.46437072753906,56.52180480957031
2017-03-28,12.664654731750488,32.3405876159668,47.1067008972168,119.04000091552734,84.07073974609375,83.85823059082031,123.7669448852539,203.02615356445312,91.84754180908203,56.7656135559082
2017-03-29,12.783016204833984,32.39745330810547,47.1067008972168,119.33000183105469,84.31002044677734,84.12891387939453,124.34040832519531,203.2158966064453,92.39578247070312,57.08604049682617
2017-03-30,12.833742141723633,32.226844787597656,46.9411506652832,118.47000122070312,84.07073974609375,83.90807342529297,124.54730987548828,203.86297607421875,91.6495590209961,57.19053649902344
2017-03-31,12.859106063842773,31.999393463134766,46.87343215942383,118.72000122070312,84.23825073242188,83.99356842041016,124.46270751953125,203.3884735107422,91.91607666015625,57.531864166259766
2017-04-03,12.808379173278809,32.17810821533203,46.805694580078125,119.3499984741211,84.65293884277344,84.3707504272461,124.38742065429688,203.03469848632812,92.84325408935547,57.699039459228516
2017-04-04,12.935194969177246,32.194358825683594,46.790653228759766,119.62000274658203,84.5330810546875,84.1492919921875,124.58490753173828,203.1641845703125,92.339599609375,57.699039459228516
2017-04-05,12.960556983947754,32.09687042236328,46.542320251464844,119.62000274658203,84.69287109375,84.25643157958984,124.07717895507812,202.5602264404297,92.62191772460938,57.78263473510742
2017-04-06,12.994375228881836,32.04000473022461,46.54985046386719,119.18000030517578,84.6369400024414,84.33499145507812,124.14300537109375,203.12965393066406,92.48461151123047,58.089149475097656
2017-04-07,13.028192520141602,31.983142852783203,46.51974868774414,119.45999908447266,84.38131713867188,84.12789154052734,124.07717895507812,202.92259216308594,92.11064910888672,58.17273712158203
2017-04-10,13.129645347595215,31.85315704345703,46.467063903808594,119.45999908447266,84.5330810546875,84.28499603271484,124.12422180175781,203.0433807373047,92.53800964355469,58.53497314453125
2017-04-11,13.155008316040039,31.780052185058594,46.68529510498047,121.19000244140625,84.92460632324219,84.67787170410156,123.58827209472656,202.80178833007812,93.41553497314453,58.93899154663086
2017-04-12,13.155008316040039,31.93440055847168,46.64767074584961,122.0199966430664,85.18827056884766,84.95642852783203,123.08999633789062,201.91311645507812,93.92677307128906,58.83449935913086
2017-04-13,13.197279930114746,31.796295166015625,46.346675872802734,122.5999984741211,85.44393157958984,85.09928131103516,122.60106658935547,200.60177612304688,94.21675109863281,58.70215606689453
2017-04-17,13.12119197845459,32.12936782836914,46.63262176513672,122.23999786376953,85.30810546875,84.93502044677734,123.61650085449219,202.3790740966797,93.92677307128906,59.412681579589844
2017-04-18,13.070465087890625,31.723180770874023,46.42192840576172,122.81999969482422,85.79548645019531,85.43500518798828,123.42847442626953,201.7751007080078,95.15533447265625,59.5728874206543
2017-04-19,12.842196464538574,31.528215408325195,46.23379135131836,121.7300033569336,85.57173156738281,85.17787170410156,123.6258773803711,201.40411376953125,94.6364517211914,59.489295959472656
2017-04-20,12.791471481323242,31.918142318725586,46.602516174316406,121.95999908447266,85.3800048828125,85.05641174316406,124.66011047363281,203.0433807373047,94.27018737792969,59.49628448486328
2017-04-21,12.664654731750488,31.918142318725586,46.63262176513672,122.30999755859375,85.41997528076172,85.05641174316406,124.63188934326172,202.39625549316406,94.27018737792969,59.28032684326172
